index,max_speed,max_rotation,max_acc,avg_acc,avg_rotation,avg_speed,min_acc,min_speed,min_rotation
167,6.52,0.033599854,1.6422883000000001,0.6829305480000001,0.01586303714,6.0649999999999995,0.08189309,5.39,0.0007019042999999999
168,6.52,0.033599854,1.6422883000000001,0.7023134060000001,0.013317871089999999,6.177999999999999,0.08189309,5.95,0.0007019042999999999
169,7.27,0.033599854,1.6422883000000001,0.693670662,0.013606262289999999,6.309999999999998,0.08189309,5.95,0.0007019042999999999
170,7.27,0.023376465,1.6422883000000001,0.666651727,0.011766052289999999,5.714999999999999,0.08189309,0.0,0.0007019042999999999
171,7.27,0.023376465,1.6422883000000001,0.62589965,0.01015930184,5.119999999999999,0.08189309,0.0,0.0007019042999999999
172,7.27,0.023376465,1.6422883000000001,0.6759474900000001,0.01104583748,4.525,0.08189309,0.0,0.0007019042999999999
173,7.27,0.01953125,1.6422883000000001,0.6995995779999999,0.010661315979999999,3.9299999999999997,0.14099425,0.0,0.0007019042999999999
174,7.89,0.01953125,1.6422883000000001,0.715716769,0.01247253425,4.124,0.14099425,0.0,0.0015563965
175,7.89,0.024642944,1.6422883000000001,0.653089811,0.01405639655,4.261,0.14099425,0.0,0.0015563965
176,7.89,0.024642944,1.0762993,0.4889068527349999,0.01284179694,4.398,0.00045871735,0.0,0.0011291504
177,7.89,0.024642944,1.0762993,0.513315586735,0.01263732914,4.535,0.00045871735,0.0,0.0011291504
178,7.89,0.024642944,1.0762993,0.47446662673500006,0.01374511719,4.672,0.00045871735,0.0,0.0011291504
179,8.37,0.024642944,1.0762993,0.43516972473500004,0.014128112790000003,4.781999999999999,0.00045871735,0.0,0.0011291504
180,8.37,0.027420043999999998,1.0762993,0.43149099173500005,0.015350341790000003,5.618999999999999,0.00045871735,0.0,0.0011291504
181,8.37,0.027542114,1.0762993,0.40666574873500005,0.01794891354,6.455999999999999,0.00045871735,0.0,0.0011291504
182,8.37,0.03338623,0.71689105,0.34629271873500006,0.020173644940000002,7.292999999999999,0.00045871735,0.0,0.0011291504
183,8.37,0.03338623,0.71689105,0.32183345233500005,0.01897277824,8.129999999999999,0.00045871735,7.89,0.0011291504
184,9.15,0.03338623,1.1377538,0.363919727335,0.018597412040000004,8.256,0.00045871735,7.89,0.0011291504
185,9.15,0.03338623,1.1377538,0.42786744233500007,0.019079589839999998,8.382000000000001,0.00045871735,7.89,0.0011291504
186,9.15,0.03338623,1.1377538,0.43814919560000004,0.020111083999999994,8.508,0.073821306,7.89,0.007522583
187,9.15,0.03338623,1.1377538,0.47133452559999994,0.0193435669,8.634,0.073821306,7.89,0.00440979
188,9.15,0.03338623,1.1377538,0.5520639756,0.0188629151,8.760000000000002,0.073821306,8.37,0.00440979
189,9.55,0.03338623,1.1377538,0.5854161595999999,0.016932678240000002,8.878,0.073821306,8.37,0.0014190674
190,9.55,0.03338623,1.1377538,0.5873940565999999,0.014227294934000004,8.995999999999999,0.073821306,8.37,0.00036621094
191,9.55,0.03338623,1.1377538,0.5793257865999999,0.011595153844,9.113999999999999,0.073821306,8.37,0.00036621094
192,9.55,0.029464722000000002,1.1377538,0.6334300665999999,0.008761596744,9.232,0.073821306,8.37,0.00036621094
193,9.55,0.029464722000000002,1.1377538,0.677893746,0.009429931744,9.349999999999998,0.10327625,9.15,0.00036621094
194,10.4,0.029464722000000002,1.0880499,0.6627244860000001,0.008364868244,9.475,0.10327625,9.15,0.00036621094
195,10.4,0.014205933,1.9981108,0.775974636,0.005509948778,9.6,0.10327625,9.15,0.00036621094
196,10.4,0.033599854,1.9981108,0.9304818210000001,0.0077255249780000005,9.725000000000001,0.12398589,9.15,0.00036621094
197,10.4,0.033599854,1.9981108,0.925461057,0.007865905837999999,9.850000000000003,0.12398589,9.15,0.00036621094
198,10.4,0.033599854,1.9981108,0.879234247,0.006983947818,9.975000000000001,0.12398589,9.55,0.00036621094
199,10.45,0.033599854,1.9981108,0.844689803,0.0071044922479999995,10.065000000000001,0.12398589,9.55,0.00036621094
200,10.45,0.033599854,1.9981108,0.9123863139999999,0.007658386293999999,10.155000000000001,0.12886548,9.55,0.00091552734
201,10.45,0.033599854,1.9981108,0.959497874,0.010375976584,10.245000000000001,0.12886548,9.55,0.00091552734
202,10.45,0.033599854,1.9981108,0.878322546,0.011419677784000002,10.335,0.12886548,9.55,0.00091552734
203,10.45,0.033599854,1.9981108,0.901836033,0.010644531284000001,10.425,0.12886548,10.4,0.00091552734
204,10.45,0.033599854,1.9981108,0.931899223,0.010209655799600002,10.355,0.12886548,9.7,6.1035155999999994e-05
205,10.45,0.033599854,1.6483481,0.7651773749999999,0.010900878965600002,10.285000000000002,0.12886548,9.7,6.1035155999999994e-05
206,10.45,0.028396606,1.2866931000000001,0.69169281,0.009217834565600002,10.215000000000002,0.12886548,9.7,6.1035155999999994e-05
207,10.45,0.028396606,1.2866931000000001,0.618335371,0.0099426270056,10.145000000000001,0.12886548,9.7,6.1035155999999994e-05
208,10.45,0.028396606,1.9071362,0.7464708110000001,0.0107299805256,10.075000000000001,0.12886548,9.7,6.1035155999999994e-05
209,10.45,0.028396606,1.9071362,0.7431819460000001,0.0122299194556,9.859,0.09597683,8.29,6.1035155999999994e-05
210,10.45,0.028396606,1.9071362,0.7112120660000001,0.0118591308756,9.643,0.09597683,8.29,6.1035155999999994e-05
211,10.45,0.017623901,1.9071362,0.6701467759999999,0.0094726563156,9.426999999999998,0.09597683,8.29,6.1035155999999994e-05
212,10.45,0.017623901,1.9071362,0.746029714,0.009664917015599999,9.210999999999999,0.09597683,8.29,6.1035155999999994e-05
213,9.7,0.017623901,1.9071362,0.755158261,0.0101425171156,8.995,0.09597683,8.29,6.1035155999999994e-05
214,9.7,0.017623901,1.9071362,0.6626475129999999,0.01020660403,8.781,0.09597683,7.56,0.0007019042999999999
215,9.7,0.017623901,1.9071362,0.725935391,0.00956573487,8.567,0.09597683,7.56,0.0007019042999999999
216,9.7,0.017623901,1.9071362,0.7029268559999999,0.009535217169999999,8.353,0.09597683,7.56,0.0007019042999999999
217,9.7,0.017623901,1.9071362,0.6933478885000001,0.00838470452,8.139,0.054630995,7.56,0.0007019042999999999
218,8.29,0.017623901,0.9637710999999999,0.5463266665000001,0.007554626390000001,7.925,0.054630995,7.56,0.0007019042999999999
219,8.29,0.017410278,0.9637710999999999,0.6017928435,0.006446838340000001,7.773000000000001,0.054630995,6.77,0.0007019042999999999
220,8.29,0.017410278,0.9637710999999999,0.5826971594999999,0.006532287560000001,7.621,0.054630995,6.77,0.0007019042999999999
221,8.29,0.024230957,0.9637710999999999,0.5787156195,0.00850219722,7.468999999999999,0.054630995,6.77,0.0007019042999999999
222,8.29,0.024230957,0.9637710999999999,0.5450670995,0.006809997545,7.316999999999998,0.054630995,6.77,0.00048828125
223,7.56,0.024230957,0.9637710999999999,0.49408431349999987,0.006268310505000001,7.164999999999997,0.054630995,6.77,0.00048828125
224,7.56,0.024230957,0.9637710999999999,0.4771781944999999,0.0071289061750000006,7.001999999999998,0.054630995,5.93,0.00048828125
225,7.56,0.024230957,0.9890475000000001,0.4797058345,0.008399963335,6.838999999999999,0.054630995,5.93,0.00048828125
226,7.56,0.024230957,0.9890475000000001,0.4578776815,0.007344055175,6.675999999999999,0.054630995,5.93,0.00048828125
227,7.56,0.024230957,0.9890475000000001,0.514031408,0.0074798583949999995,6.513,0.19252443,5.93,0.00048828125
228,6.77,0.024230957,0.9890475000000001,0.5014993650000001,0.008395385725,6.35,0.19252443,5.93,0.00048828125
229,6.77,0.024230957,0.9890475000000001,0.4760191880000001,0.008663940375,6.129,0.19252443,4.56,0.00048828125
230,6.77,0.024230957,0.9890475000000001,0.49616634500000006,0.009651183995000001,5.908,0.19252443,4.56,0.00048828125
231,6.77,0.014129639,0.9890475000000001,0.4846376600000001,0.007562255775,5.687,0.19252443,4.56,0.00048828125
232,6.77,0.014129639,0.9890475000000001,0.47318641999999994,0.00767822257,5.466000000000001,0.19252443,4.56,0.0016479492000000002
