LAT,LONG,accX,accY,accZ,gyroX,gyroY,gyroZ,Speed,Timestamp In mills,Timestamp In Date
18.51669752,73.81525398,0.0025900751,-0.0061588287,0.005792618,-1.5258789E-5,7.171631E-4,1.9836426E-4,0.0,1545111923861,18-Dec-2018
18.51669752,73.81525398,1.4334917E-4,-0.0020583868,-0.002067566,3.9672852E-4,2.89917E-4,1.9836426E-4,0.0,1545111924057,18-Dec-2018
18.5166975,73.81525404,0.0017225891,0.001368165,-0.0033397675,-2.2888184E-4,7.6293945E-5,-4.4250488E-4,0.0,1545111924258,18-Dec-2018
18.5166975,73.81525404,-0.007240087,0.0068440437,-0.004099846,-6.5612793E-4,-9.918213E-4,-8.69751E-4,0.0,1545111924458,18-Dec-2018
18.5166975,73.81525404,0.00521867,-0.011297226,0.006290436,1.9836426E-4,7.171631E-4,1.9836426E-4,0.0,1545111924658,18-Dec-2018
18.5166975,73.81525404,-0.0025267303,0.0053298473,-0.006454468,-0.0017242432,-5.645752E-4,-0.0015106201,0.0,1545111924859,18-Dec-2018
18.5166975,73.81525404,0.17736727,-3.373623E-5,-0.2652874,0.0012512207,2.89917E-4,0.16616821,0.0,1545111925057,18-Dec-2018
18.51669749,73.81525406,-0.019947007,0.0033177137,0.029579163,-0.001083374,-1.373291E-4,0.0016784668,0.0,1545111925257,18-Dec-2018
18.51669749,73.81525406,0.022348061,-0.0030831099,0.021270752,-4.4250488E-4,-3.5095215E-4,-8.69751E-4,0.0,1545111925381,18-Dec-2018
18.51669749,73.81525406,0.009064972,0.0062371492,0.006091118,0.0010375977,5.0354004E-4,0.0010528564,0.0,1545111925681,18-Dec-2018
18.51669749,73.81525406,0.01434426,-0.0051543713,0.015895844,-6.5612793E-4,-7.7819824E-4,-4.4250488E-4,0.0,1545111925882,18-Dec-2018
18.516661562867426,73.81535759919014,0.017603338,-0.0028784275,0.0144376755,6.1035156E-4,7.6293945E-5,1.9836426E-4,0.0,1545111926082,18-Dec-2018
18.51669729,73.8152545,0.0052691996,3.8278103E-4,0.005519867,-2.2888184E-4,2.89917E-4,0.0010528564,0.0,1545111926282,18-Dec-2018
18.51669729,73.8152545,0.0052691996,3.8278103E-4,0.005519867,1.8310547E-4,7.6293945E-5,-4.4250488E-4,0.0,1545111926461,18-Dec-2018
18.51669729,73.8152545,0.0052691996,3.8278103E-4,0.005519867,-1.5258789E-5,-5.645752E-4,-6.5612793E-4,0.0,1545111926662,18-Dec-2018
18.51669729,73.8152545,0.009348854,-0.003866434,0.007627487,1.9836426E-4,7.6293945E-5,-1.5258789E-5,0.0,1545111926863,18-Dec-2018
18.51669729,73.8152545,0.009348854,-0.003866434,0.007627487,-4.4250488E-4,-5.645752E-4,-4.4250488E-4,0.0,1545111927063,18-Dec-2018
18.51669729,73.8152545,0.0063316226,-0.003276229,0.015489578,6.1035156E-4,2.89917E-4,4.119873E-4,0.0,1545111927263,18-Dec-2018
18.51669729,73.8152545,0.0016106963,0.0046544075,0.0022354126,-1.5258789E-5,2.89917E-4,-4.4250488E-4,0.0,1545111927464,18-Dec-2018
18.51669729,73.8152545,-0.0033012927,0.0046756268,0.0031309128,-0.001083374,-7.7819824E-4,-0.001083374,0.0,1545111927663,18-Dec-2018
18.51669729,73.8152545,0.012483478,-0.010810256,0.010744095,-2.2888184E-4,7.6293945E-5,-1.5258789E-5,0.0,1545111927863,18-Dec-2018
18.51669729,73.8152545,0.0025182366,-0.008222342,0.0043878555,-0.001083374,-1.373291E-4,-6.5612793E-4,0.0,1545111928064,18-Dec-2018
18.51669729,73.8152545,0.0025182366,-0.008222342,0.0043878555,1.9836426E-4,7.6293945E-5,-2.2888184E-4,0.0,1545111928264,18-Dec-2018
18.51669729,73.8152545,0.0015701652,1.01447105E-4,-0.0018692017,-6.5612793E-4,-3.5095215E-4,-6.5612793E-4,0.0,1545111928465,18-Dec-2018
18.51669729,73.8152545,0.0014514476,-4.925728E-4,-0.0016908646,1.9836426E-4,7.6293945E-5,-2.2888184E-4,0.0,1545111928666,18-Dec-2018
18.51669729,73.8152545,0.003077656,-0.0040317774,0.0021018982,1.9836426E-4,7.6293945E-5,1.9836426E-4,0.0,1545111928866,18-Dec-2018
18.51669729,73.8152545,0.003077656,-0.0040317774,0.0021018982,3.9672852E-4,7.6293945E-5,-1.5258789E-5,0.0,1545111929065,18-Dec-2018
18.51669729,73.8152545,0.0017402172,-0.0020383596,0.004406929,-4.4250488E-4,-1.373291E-4,-6.5612793E-4,0.0,1545111929266,18-Dec-2018
18.51669729,73.8152545,0.0017706007,0.005644679,-0.001455307,1.9836426E-4,2.89917E-4,-1.5258789E-5,0.0,1545111929466,18-Dec-2018
18.51669729,73.8152545,-3.0469894E-4,-0.0023812056,1.783371E-4,-4.4250488E-4,7.6293945E-5,-6.5612793E-4,0.0,1545111929667,18-Dec-2018
18.51669729,73.8152545,0.0037723482,0.0011590719,-6.26564E-4,3.9672852E-4,-1.373291E-4,-2.2888184E-4,0.0,1545111929866,18-Dec-2018
18.51669729,73.8152545,-0.0048312396,0.0013056993,-0.0012702942,-2.2888184E-4,7.6293945E-5,1.9836426E-4,0.0,1545111930066,18-Dec-2018
18.51669703,73.81525495,-0.0048312396,0.0013056993,-0.0012702942,-1.5258789E-5,-1.373291E-4,-1.5258789E-5,0.0,1545111930267,18-Dec-2018
18.51669703,73.81525495,-6.4082444E-4,0.0042487383,-0.0037984848,1.0681152E-4,-7.6293945E-5,2.746582E-4,0.0,1545111930467,18-Dec-2018
18.51669703,73.81525495,0.0019775778,-0.004645467,-7.314682E-4,1.0681152E-4,3.5095215E-4,-1.5258789E-4,0.0,1545111930669,18-Dec-2018
18.51669703,73.81525495,5.6177378E-5,-0.0031425953,-0.0011587143,5.340576E-4,-9.3078613E-4,6.1035156E-5,0.0,1545111930867,18-Dec-2018
18.51669703,73.81525495,4.233569E-4,-0.0021356344,-5.4836273E-4,3.0517578E-4,0.0012054443,2.746582E-4,0.0,1545111931071,18-Dec-2018
18.51669703,73.81525495,0.002059877,-0.00495553,3.299713E-4,5.187988E-4,1.373291E-4,6.1035156E-5,0.0,1545111931267,18-Dec-2018
18.51669703,73.81525495,0.002059877,-0.00495553,3.299713E-4,1.0681152E-4,3.5095215E-4,4.8828125E-4,0.0,1545111931467,18-Dec-2018
18.51669703,73.81525495,0.0017357916,-0.0015285015,0.0039958954,-1.0681152E-4,1.373291E-4,-3.6621094E-4,0.0,1545111931668,18-Dec-2018
18.516661562867426,73.81535759919014,0.0017792583,-0.0027487278,0.0018539429,1.0681152E-4,1.373291E-4,6.1035156E-5,0.0,1545111931869,18-Dec-2018
18.516661562867426,73.81535759919014,-0.005473569,-0.002015829,0.0014953613,7.324219E-4,5.645752E-4,7.019043E-4,0.0,1545111932069,18-Dec-2018
18.516661562867426,73.81535759919014,-7.4115396E-4,0.00490582,-0.0037841797,1.0681152E-4,1.373291E-4,2.746582E-4,0.0,1545111932270,18-Dec-2018
18.516661562867426,73.81535759919014,0.00687778,-0.008721828,0.0088377,1.0681152E-4,-5.0354004E-4,-7.9345703E-4,0.0,1545111932470,18-Dec-2018
18.516661562867426,73.81535759919014,-0.0033112466,0.0043262243,-0.006137848,0.001373291,3.5095215E-4,9.1552734E-4,0.0,1545111932671,18-Dec-2018
18.516661562867426,73.81535759919014,0.002136156,-0.004583478,0.0033168793,-9.613037E-4,-2.89917E-4,-5.79834E-4,0.0,1545111932870,18-Dec-2018
18.516661562867426,73.81535759919014,-0.005175829,0.007832289,-0.0038528442,0.0015869141,0.0014190674,0.0017547607,0.0,1545111933071,18-Dec-2018
18.516661562867426,73.81535759919014,0.004855916,-0.005037904,0.0070619583,-9.613037E-4,-7.171631E-4,-5.79834E-4,0.0,1545111933271,18-Dec-2018
18.516661562867426,73.81535759919014,-0.0056855828,0.004001856,-0.0048856735,0.001373291,3.5095215E-4,9.1552734E-4,0.0,1545111933471,18-Dec-2018
18.516661562867426,73.81535759919014,-5.323589E-4,-4.553795E-5,-6.494522E-4,-0.0011749268,-7.171631E-4,-3.6621094E-4,0.0,1545111933672,18-Dec-2018
18.516661562867426,73.81535759919014,7.2157383E-4,-0.0015745163,6.275177E-4,0.001159668,7.7819824E-4,0.0013275146,0.0,1545111933872,18-Dec-2018
18.516661562867426,73.81535759919014,7.2157383E-4,-0.0015745163,6.275177E-4,-0.0011749268,-5.0354004E-4,-0.0010070801,0.0,1545111934072,18-Dec-2018
18.516661562867426,73.81535759919014,0.003484264,4.1806698E-4,8.678436E-4,5.187988E-4,3.5095215E-4,9.1552734E-4,0.0,1545111934272,18-Dec-2018
18.516661562867426,73.81535759919014,0.003484264,4.1806698E-4,8.678436E-4,5.340576E-4,1.373291E-4,-1.5258789E-4,0.0,1545111934472,18-Dec-2018
18.516661562867426,73.81535759919014,0.0040023774,-0.0013438463,0.0022010803,3.2043457E-4,1.373291E-4,6.1035156E-5,0.0,1545111934673,18-Dec-2018
18.516661562867426,73.81535759919014,0.0040023774,-0.0013438463,0.0022010803,3.0517578E-4,3.5095215E-4,4.8828125E-4,0.0,1545111934873,18-Dec-2018
18.516661562867426,73.81535759919014,5.327165E-4,-3.64542E-4,-0.004333496,0.001159668,5.645752E-4,0.0017547607,0.0,1545111935073,18-Dec-2018
18.516661562867426,73.81535759919014,-1.475662E-4,-0.0014390945,0.0018920898,-5.340576E-4,-5.0354004E-4,-0.0016479492,0.0,1545111935273,18-Dec-2018
18.516661562867426,73.81535759919014,-0.006441295,0.0074669123,-0.010937691,5.340576E-4,5.645752E-4,6.1035156E-5,0.0,1545111935474,18-Dec-2018
18.516661562867426,73.81535759919014,-0.0030534267,0.0011883974,-0.006638527,-5.340576E-4,-7.6293945E-5,-1.5258789E-4,0.0,1545111935675,18-Dec-2018
18.516661562867426,73.81535759919014,0.007518187,-0.009779215,0.011156082,-0.0011749268,-5.0354004E-4,-5.79834E-4,0.0,1545111935875,18-Dec-2018
18.516661562867426,73.81535759919014,-0.0070103556,0.00921762,-0.0016098022,0.0018005371,9.918213E-4,0.0017547607,0.0,1545111936075,18-Dec-2018
18.516661562867426,73.81535759919014,0.004731074,-4.7504902E-4,-0.0041561127,-9.613037E-4,-7.171631E-4,-0.0012207031,0.0,1545111936274,18-Dec-2018
18.516661562867426,73.81535759919014,0.009155944,-0.013783336,0.009505272,9.460449E-4,1.373291E-4,9.1552734E-4,0.0,1545111936475,18-Dec-2018
18.516661562867426,73.81535759919014,-0.017003864,0.018856168,-0.011353493,3.0517578E-4,-7.6293945E-5,6.1035156E-5,0.0,1545111936675,18-Dec-2018
18.516661562867426,73.81535759919014,0.0030595064,-0.010208011,0.011401176,-3.2043457E-4,-7.6293945E-5,2.746582E-4,0.0,1545111936877,18-Dec-2018
18.516661562867426,73.81535759919014,-0.008074865,0.01865244,-0.012327194,1.0681152E-4,5.645752E-4,7.019043E-4,0.0,1545111937076,18-Dec-2018
18.516661562867426,73.81535759919014,0.015170962,-0.025678635,0.020020485,-3.3569336E-4,-2.89917E-4,-3.6621094E-4,0.0,1545111937275,18-Dec-2018
18.516661562867426,73.81535759919014,0.015170962,-0.025678635,0.020020485,9.613037E-4,5.645752E-4,7.019043E-4,0.0,1545111937474,18-Dec-2018
18.516661562867426,73.81535759919014,0.015170962,-0.025678635,0.020020485,1.0681152E-4,-5.0354004E-4,2.746582E-4,0.0,1545111937675,18-Dec-2018
18.516661562867426,73.81535759919014,-0.002035603,0.0010025501,-0.015209198,-5.340576E-4,1.373291E-4,-3.6621094E-4,0.0,1545111937876,18-Dec-2018
